,id,sentences
6650,6650,PART
6651,6651,anyone guys wanna pm
6652,6652,PART
6653,6653,Im from east LA im wit da 18ST
6654,6654,burps
6655,6655,scuse you
6656,6656,JOIN
6657,6657,lol
6658,6658,farts
6659,6659,how much it cost?
6660,6660,eitther the room is slow or im lagging  i still see my hellos
6661,6661,yeah i is 11-08-adultsUser102
6662,6662,great to see you again
6663,6663,did u fart cuz u blew me away
6664,6664,lol
6665,6665,brb
6666,6666,JOIN
6667,6667,yep
6668,6668,ohhh 
6669,6669,sexy love
6670,6670,PART
6671,6671,girl that makes u do
6672,6672,JOIN
6673,6673,hey 11-08-adultsUser106!
6674,6674,PART
6675,6675,11-08-adultsUser101 don't PM without asking
6676,6676,come running back to u
6677,6677,sexy love
6678,6678,.ACTION flops over on the couch and kicks everyone else off.
6679,6679,JOIN
6680,6680,PART
6681,6681,ugh thanks 11-08-adultsUser56
6682,6682,lol
6683,6683,where are you 11-08-adultsUser59
6684,6684,JOIN
6685,6685,.ACTION falls on the floor.
6686,6686,haha!
6687,6687,im so addicted to her beuty touch
6688,6688,"11-08-adultsUser101, I have e-herpes"
6689,6689,PART
6690,6690,im listen to dis song
6691,6691, boy
6692,6692,jumps in the beanbag
6693,6693,how is everbody
6694,6694,heya 11-08-adultsUser50
6695,6695,catches 11-08-adultsUser1
6696,6696,JOIN
6697,6697,was dat a racist comment
6698,6698,wb 11-08-adultsUser61
6699,6699,beanbag 
6700,6700,did 11-08-adultsUser3 give you those 11-08-adultsUser102?
6701,6701,PART
6702,6702,hi 11-08-adultsUser92
6703,6703,any guys wanna pm a girl like me
6704,6704,".ACTION thinks she needs to change her pic back to the old one, too many damn PMs lol."
6705,6705,itz a seat...
6706,6706,eh i dont get around enough to give anyone anything
6707,6707,PART
6708,6708,lol
6709,6709,JOIN
6710,6710,PART
6711,6711,"11-08-adultsUser66......if i felt a rock hard cock in my mouth, i owuldnt be in here"
6712,6712,oh
6713,6713,sexy love
6714,6714,.ACTION stretches out on the couch and sighs happily.
6715,6715,11-08-adultsUser3 did you physically meet neysa?
6716,6716,a bag full o beans
6717,6717,girl take make u do 
6718,6718,.ACTION saunders back in.
6719,6719,PART
6720,6720,make me run to you
6721,6721,omg
6722,6722,newp
6723,6723,Im so off
6724,6724,PART
6725,6725,making love to you
6726,6726,happy birthday shane!!!!!!!!!!!!!!!!!!!!!!!!!!!
6727,6727,which lady wants to pm me
6728,6728,JOIN
6729,6729,SExy love
6730,6730,so yeah 
6731,6731,otay
6732,6732,is a beanbag a racist comment?
6733,6733,you fat mother ####!!!!!!!!!!!!!
6734,6734,was supposed to but never happend why? 
6735,6735,shorty like miiiiiinnnnnnnnnneeeeeeee
6736,6736,i love....................
6737,6737,oh im jus curious is all
6738,6738,i dunno is it?
6739,6739,PART
6740,6740,JOIN
6741,6741,me
6742,6742,Yeah Zyban I have heard of 11-08-adultsUser35...
6743,6743,i need...................
6744,6744,JOIN
6745,6745,JOIN
6746,6746,cool cool 
6747,6747,hey 11-08-adultsUser110!
6748,6748,someone said it was I thought
6749,6749,i desire..................
6750,6750,like dude
6751,6751,shane ate one too many cakes today i think
6752,6752,shorty lllllllliiiiiiiiiikeee mine
6753,6753,JOIN
6754,6754,ok i need to put more clothes on
6755,6755,JOIN
6756,6756,brb
6757,6757,miiiiiiiiiiiiinnnnnnnnnnneeeeeeeeee
6758,6758,aiiiiiiiiiiiiiiiiiiiiiiii
6759,6759,jesus loves you
6760,6760,like mmmmmmmmiiiiiiiiinnnnnnnnneeeeeeee
6761,6761,JOIN
6762,6762,JOIN
6763,6763,JESUS LOVES YOU
6764,6764,JOIN
6765,6765,its 11 
6766,6766,hi all 
6767,6767,woooooooooaaaahhhhhhhhhhhh
6768,6768,hi 11-08-adultsUser115
6769,6769,firs time using this site 
6770,6770,he did and he killed a kitten and said that that would be me if I ever told :-(
6771,6771,welcome to my room
6772,6772,JOIN
6773,6773,.2******Welcome to all who just ed us!!!******.
6774,6774,hello
6775,6775,PART
6776,6776,JOIN
6777,6777,PART
6778,6778,everyone
6779,6779,JOIN
6780,6780,hey 11-08-adultsUser95
6781,6781,JOIN
6782,6782,PART
6783,6783,hi 11-08-adultsUser113
6784,6784,PART
6785,6785,JOIN
6786,6786,PART
6787,6787,JOIN
6788,6788,PART
6789,6789,i love each and everyone of yall
6790,6790,11-08-adultsUser8
6791,6791,heyyyyyy
6792,6792,hello
6793,6793,welome to my room
6794,6794,lmfao mike
6795,6795,PART
6796,6796,i would dump you in cookies and cream
6797,6797,PART
6798,6798,PART
6799,6799,with some cherry on toop of yall
6800,6800,this song has gotta go
6801,6801,PART
6802,6802,yawns
6803,6803,what song
6804,6804,.ACTION falls asleep on the couch.
6805,6805,we w ere just talking about jesus trials throught the desert and the temptations that pursued him
6806,6806,goodbye to romance
6807,6807,PART
6808,6808,11-08-adultsUser108.. this ain't your room.
6809,6809,too slow fo me
6810,6810,one two three
6811,6811,jesus loves me
6812,6812,.ACTION is backfrontsidewaysandallaroundtheworld.
6813,6813,is there a chat room here that deals with sports and fitness or not 
6814,6814,three four
6815,6815,Hi all does anyone want to chat with a 23 f from ontario canada
6816,6816,he loves you more
6817,6817,JOIN
6818,6818,sports? <perk>
6819,6819,hey 11-08-adultsUser115
6820,6820,PART
6821,6821,hi
6822,6822,hi 11-08-adultsUser118
6823,6823,".ACTION beats herself over the head with a bible ""make it stop make it stop!""."
6824,6824,JOIN
6825,6825,lol
6826,6826,welcome to my room
6827,6827,hey 11-08-adultsUser38
6828,6828,hi 11-08-adultsUser108
6829,6829,11-08-adultsUser108...
6830,6830,we w ere just talking about jesus trials throught the desert and the temptations that pursued him
6831,6831,yeah its called #prideIsland     type / #prideisland  its all about the fitness
6832,6832,is a christian but is aggravated at denomination churches
6833,6833,LOL 11-08-adultsUser95 
6834,6834,JOIN
6835,6835,11-08-adultsUser38 are you in
6836,6836,welcome to black paradis
6837,6837,make it go away?
6838,6838,JOIN
6839,6839,PART
6840,6840,hi 11-08-adultsUser116
6841,6841,why dontcha go and try to find it for him 11-08-adultsUser108 :-)
6842,6842,.ACTION sets up his altar to summon lucifuge.
6843,6843,welcome to my room
6844,6844,hi 11-08-adultsUser1
6845,6845,LOL 11-08-adultsUser65 
6846,6846,fitness my asss.... thats the part i felt most after that workout
6847,6847,lmao 11-08-adultsUser65
6848,6848,we w ere just talking about jesus trials throught the desert and the temptations that pursued him
6849,6849,hi again 11-08-adultsUser39 
6850,6850,what the shit is lucifuge?
6851,6851,where you at
6852,6852,.ACTION eyes the loser that seems to think he paid the registration fee for this room.
6853,6853,PART
6854,6854,LMAO 11-08-adultsUser53
6855,6855,PART
6856,6856, lol@lucifuge
6857,6857,"so, what have we disocvered my children?"
6858,6858,satan
6859,6859,in my home?
6860,6860,lol
6861,6861,JOIN
6862,6862,LMAO 11-08-adultsUser65 
6863,6863,you mean lucifer
6864,6864,hi 11-08-adultsUser120
6865,6865,where is your home
6866,6866,welcome to my room
6867,6867,in hell
6868,6868,JOIN
6869,6869,or lucy-fur LOL
6870,6870,in Iowa
6871,6871,i presume
6872,6872,JOIN
6873,6873,we were just talking about jesus trials throught the desert and the temptations that pursued him
6874,6874,ok
6875,6875,ugh.
6876,6876,hello
6877,6877,11-08-adultsUser102 do you not take private messages
6878,6878,hey 11-08-adultsUser108... wrong room 
6879,6879,hi 11-08-adultsUser120
6880,6880,PART
6881,6881,:P
6882,6882,hi 11-08-adultsUser7
6883,6883,lol
6884,6884,hi 11-08-adultsUser7
6885,6885,thanks goodness
6886,6886,lmao
6887,6887,-s
6888,6888,woooohoooo
6889,6889,please don't beat me...with your bible :)
6890,6890,ahhhhhhhhhhhhhh
6891,6891,finally!
6892,6892,ok im back
6893,6893,hi again 11-08-adultsUser39
6894,6894,hey 11-08-adultsUser7
6895,6895,front
6896,6896,wb 11-08-adultsUser28
6897,6897,PART
6898,6898,hey 11-08-adultsUser92
6899,6899,if you dont beat me with your torah
6900,6900,PART
6901,6901,wb 11-08-adultsUser28 
6902,6902,O.o
6903,6903,Teck n9ne is back homies
6904,6904,PART
6905,6905,PART
6906,6906,dont fck with the torah 11-08-adultsUser3
6907,6907,JOIN
6908,6908,chattanooga is an hour from me 11-08-adultsUser7
6909,6909,thanks 11-08-adultsUser7 and 11-08-adultsUser35 (dahlin)
6910,6910,he's the prime minister of hell google it
6911,6911,lol 11-08-adultsUser95
6912,6912,OMG 11-08-adultsUser3 i would never do that..i don't chat religion
6913,6913,dont fck with the bible 11-08-adultsUser95
6914,6914,kewl 11-08-adultsUser39
6915,6915,JOIN
6916,6916,.ACTION is never wrong.
6917,6917,JOIN
6918,6918,well.....
6919,6919,JOIN
6920,6920,yep
6921,6921,JOIN
6922,6922,well n othing
6923,6923,JOIN
6924,6924,HI 11-08-adultsUser56
6925,6925,do any women wanna chat?
6926,6926,the worst that would happen is id get burned to the stake
6927,6927,hey y'all
6928,6928,PART
6929,6929,it goes both ways dear
6930,6930,hi 11-08-adultsUser104
6931,6931,JOIN
6932,6932,JOIN
6933,6933,PART
6934,6934,"yes, it does go both ways.."
6935,6935,JOIN
6936,6936,and i know you dont 11-08-adultsUser35 Chica
6937,6937,PART
6938,6938,PART
6939,6939,nice pic 11-08-adultsUser7
6940,6940,ty 11-08-adultsUser39
6941,6941,.ACTION snores on the couch.
6942,6942,i'll dabble in a tad of politics once in awhile but nevah religion..it's too touchy a subject
6943,6943,JOIN
6944,6944,yvw
6945,6945,how have u been doing 11-08-adultsUser56..been awhile since chatted
6946,6946,JOIN
6947,6947,JOIN
6948,6948,where ever you go whatever you do ill be here waiting for you
6949,6949,very much so practically have to put the room on moderation for that 
6950,6950,"but sports..now that's where i get the label ""hater""...hmph!!"
6951,6951,PART
6952,6952,JOIN
6953,6953,trance boi
6954,6954,yep@religion
6955,6955,JOIN
6956,6956,PART
6957,6957,JOIN
6958,6958,MODE #talkcity_adults +o 11-08-adultsUser132
6959,6959,.12(((((..4 11-08-adultsUser132 ..12)))))
6960,6960,JOIN
6961,6961,mmm...taste like chicken
6962,6962,11-08-adultsUser132!!!
6963,6963,tatatatnanaantatat
6964,6964,.2 Hi 11-08-adultsUser133! Welcome to #talkcity_adults!
6965,6965,hey 11-08-adultsUser132
6966,6966,HI 11-08-adultsUser132
6967,6967,hiya 11-08-adultsUser132
6968,6968,do u
6969,6969,PART
6970,6970,do or die
6971,6971,.ACTION swing.
6972,6972,JOIN
6973,6973,mmmmmmmmmmmmm
6974,6974,lovely nick there LOL
6975,6975,JOIN
6976,6976,hey 11-08-adultsUser132
6977,6977,(((((((((((11-08-adultsUser3)))))))))))))
6978,6978,mmmomom
6979,6979,how come everything tastes like chicken but sometimes chicken doesnt taste like chcken
6980,6980,hey 11-08-adultsUser1!!!
6981,6981,PART
6982,6982,hey jeff and 11-08-adultsUser104 and 11-08-adultsUser35
6983,6983,PART
6984,6984,seminilla
6985,6985,party at silver crib
6986,6986,hey 11-08-adultsUser30!!!!
6987,6987,PART
6988,6988,lol
6989,6989,"it's the matrix, out of wack"
6990,6990,bring drinks
6991,6991,food is such a wonderful thing
6992,6992,11-08-adultsUser12 deop
6993,6993,MODE #talkcity_adults -o 11-08-adultsUser132
6994,6994,PART
6995,6995,vodka
6996,6996,brb..popcorn is ready
6997,6997,11-08-adultsUser132: Are you a man or a woman?
6998,6998,that depends if neysa's cooking it 11-08-adultsUser102
6999,6999,PART
7000,7000,11-08-adultsUser30....... your like the walmart greeter.. only time i see you type is when someone comes in lol
7001,7001,JOIN
7002,7002,JOIN
7003,7003,packs of ciggareets
7004,7004,brb
7005,7005,hi 11-08-adultsUser12 you sexy bot
7006,7006,JOIN
7007,7007,and ill bring da weeeeeeeeeeeeeeeeeeeeeeeeed
7008,7008,PART
7009,7009,hahaha 11-08-adultsUser28!
7010,7010,JOIN
7011,7011,haha
7012,7012,i love you
7013,7013,JOIN
7014,7014,nite all
7015,7015,shouldn't dis the future wife
7016,7016,love u too
7017,7017,i want you
7018,7018,PART
7019,7019,nite 11-08-adultsUser67
7020,7020,hey 11-08-adultsUser116!
7021,7021,.2 Hi 11-08-adultsUser31! Welcome to #talkcity_adults!
7022,7022,PART
7023,7023,JOIN
7024,7024,no drug talk 11-08-adultsUser91 
7025,7025,I told her I was gonna teach her how to cook.. turn her into the perfect lil housewife for ya.
7026,7026,any females want to chat? 25 m canada pm me
7027,7027,11-08-adultsUser59 
7028,7028,JOIN
7029,7029,.12(((((..4 11-08-adultsUser138 ..12)))))
7030,7030,so i hear 11-08-adultsUser56
7031,7031,11-08-adultsUser1
7032,7032,11-08-adultsUser12 i  want your bot lol
7033,7033,ty 11-08-adultsUser1 :D
7034,7034,((((11-08-adultsUser3)))))
7035,7035,yw 11-08-adultsUser3
7036,7036,PART
7037,7037,JOIN
7038,7038,JOIN
7039,7039,.wz 73042
7040,7040," .Gracemont, Oklahoma. -- 9.  9:10 PM CST"
7041,7041, .Temp. 68%    
7042,7042,PART
7043,7043,JOIN
7044,7044,ny fit ladz 16-20 frm uk pm me pic on pro
7045,7045,JOIN
7046,7046,hola people
7047,7047,JOIN
7048,7048,and 11-08-teensUser22
7049,7049,PART
7050,7050,".hey, 11-08-teensUser115!."
7051,7051,PART
7052,7052,whats going on 11-08-teensUser22...
7053,7053,PART
7054,7054,JOIN
7055,7055,Justin
7056,7056,.watching criss angel..
7057,7057,.j'aime..
7058,7058,JOIN
7059,7059,What class are you gonna be on 11-08-teensUser22? xD
7060,7060,yea...im about to watch futurama...
7061,7061,.no idea.
7062,7062,whats balck and white and red all over?
7063,7063,.i always liked necromancers..
7064,7064,JOIN
7065,7065,"Ahhh, okay."
7066,7066,18/m pm if u try to chat
7067,7067,an old lady whos been beaten up for her pension book!
7068,7068,17/m/oh here girls any age PM me
7069,7069,hahahahahahaha
7070,7070,JOIN
7071,7071,You could be one.
7072,7072,PART
7073,7073,PART
7074,7074,PART
7075,7075,That's what Daniel's gonna be too.
7076,7076,JOIN
7077,7077,I'm a druid
7078,7078,any guys wanna chat pm me
7079,7079,JOIN
7080,7080,18/m pm if u try to chat
7081,7081,JOIN
7082,7082,JOIN
7083,7083,JOIN
7084,7084,night ya'all.
7085,7085,...and there was 11-08-teensUser119!!!
7086,7086,"whats pink, silver and red?"
7087,7087,PART
7088,7088,PART
7089,7089,Biiiiiitch
7090,7090,a baby with a razor blade!
7091,7091,PART
7092,7092,hahaha
7093,7093,whats green and silver?
7094,7094,same babay 3 monthes later!
7095,7095,"16 f hong kong, anyone wanna chat, pm me ;-) "
7096,7096,PART
7097,7097,a beach ball??
7098,7098,does anybody wanna tok
7099,7099,PART
7100,7100,damn...
7101,7101,i like to have a good time and laugh
7102,7102,PART
7103,7103,PART
7104,7104,JOIN
7105,7105,what goes round and round and burns?
7106,7106,i like whiskey and cigars and the occasional murder
7107,7107,JOIN
7108,7108,:11-08-teensUser123!11-08-teensUser123@11-08-teensUser123 MODE #14-19teens +o 11-08-teensUser123
7109,7109,a baby in a microwave
7110,7110,JOIN
7111,7111,hahahahahahahahahahahahahahahaha
7112,7112,damn
7113,7113,hey ppl
7114,7114,u twizted bro
7115,7115,hey guys
7116,7116,MY DELIGHTFUL MISHAP!
7117,7117,corny jokes dude shut up
7118,7118,PART
7119,7119,whats balck and blue and scared of sex?
7120,7120,me?
7121,7121,haha
7122,7122,PART
7123,7123,PART
7124,7124,Oops.
7125,7125,yawn...
7126,7126,haha
7127,7127,PART
7128,7128,PART
7129,7129,n e 1 from nz
7130,7130,PART
7131,7131,he didnt finish his morbidly twisted joke serties
7132,7132,18/m pm if u try to chat
7133,7133,That's okay.
7134,7134,haha
7135,7135,yeah
7136,7136,Holla at ya gurrrrl playas if u can handle wat I got
7137,7137,PART
7138,7138,   ;-) 
7139,7139,PART
7140,7140,praying for love in a lap dance...
7141,7141,PART
7142,7142,haha
7143,7143,???
7144,7144,PART
7145,7145,JOIN
7146,7146,hey everyone :)
7147,7147,hey
7148,7148,...
7149,7149,heyheyhey
7150,7150,hi
7151,7151,PART
7152,7152,hi
7153,7153,hehehe yay
7154,7154,wut??
7155,7155,lol
7156,7156,nm
7157,7157,PART
7158,7158,Any guys from GA wanna chat? PM me -------------> 19/f/GA here!
7159,7159,JOIN
7160,7160,k then
7161,7161,who the hell shot kennedy??
7162,7162,JOIN
7163,7163,maybe we shouldve asked jackie?
7164,7164,PART
7165,7165,JOIN
7166,7166,PART
7167,7167,JOIN
7168,7168,PART
7169,7169,JOIN
7170,7170,PART
7171,7171,i did
7172,7172,PART
7173,7173,i shot kennedy
7174,7174,o cool
7175,7175,whos kennedy
7176,7176,any guys or gurls wanna talk with a really bored f 19 tx
7177,7177,PART
7178,7178,any guy wanna chat with me
7179,7179,any hot sexy guys wanna chat pm me
7180,7180,are u kidding??!!
7181,7181,PART
7182,7182,whos kennedy??!!
7183,7183,17f tx anyone wanna talk?
7184,7184,14 f mass...pm me if you want to chat
7185,7185,....yea
7186,7186,wow 
7187,7187,damn
7188,7188,Barbieee.
7189,7189,PART
7190,7190,15 f cali guys pm me to chat
7191,7191,no barbie
7192,7192,JOIN
7193,7193,11-08-teensUser56..
7194,7194,PART
7195,7195,JOIN
7196,7196,if she was real she would have gigantic tits
7197,7197,"18 m il, girls pm me"
7198,7198,PART
7199,7199,PART
7200,7200,o.0
7201,7201,pm my brass knuckles...
7202,7202,any hot sexy guys wanna chat pm me
7203,7203,Hey 11-08-teensUser108
7204,7204,hey 11-08-teensUser29
7205,7205,PART
7206,7206,pm me
7207,7207,Whaaa?
7208,7208,"u aint gonna find washboard abs and a gret smile on the internet, ladies....damn"
7209,7209,PART
7210,7210,any guys wanna chat with me
7211,7211,ok
7212,7212,PART
7213,7213,match.com
7214,7214,take it elsewhere
7215,7215,.ACTION whispers: get a life.
7216,7216,PART
7217,7217,JOIN
7218,7218,Don't do that whisper shit.
7219,7219,JOIN
7220,7220,hello all
7221,7221,haha
7222,7222,???
7223,7223,how is everyone
7224,7224,PART
7225,7225,heyheyhey
7226,7226,fu ck u dude
7227,7227,.ACTION whispers: what the hell for?.
7228,7228,JOIN
7229,7229,-_-
7230,7230,I meant it 11-08-teensUser56.
7231,7231,who u talkin to?
7232,7232,PART
7233,7233,It's annoying.
7234,7234,what we talkin about?
